time,v,ω,p,φ
0.0,0.8929144897094049,0.0,-1.8963997039378455e-14,-0.17711299904228078
0.01,0.8929144897094026,7.708518466735142e-14,-3.031686013343915e-12,-0.1771129990422746
0.02,0.8929144897093956,2.947688712000125e-13,-5.949209874733796e-12,-0.17711299904225525
0.03,0.8929144897093839,6.341000258203896e-13,-8.750767471754628e-12,-0.17711299904222197
0.04,0.8929144897093676,1.077833483417995e-12,-1.1434925922815253e-11,-0.1771129990421741
0.05,0.8929144897093467,1.6102947244718253e-12,-1.4001542980590642e-11,-0.17711299904211128
0.060000000000000005,0.8929144897093214,2.2172578405944396e-12,-1.644952576929093e-11,-0.17711299904203315
0.07,0.8929144897092915,2.8858281803293496e-12,-1.877943286987538e-11,-0.1771129990419396
0.08,0.8929144897092575,3.6043572612669385e-12,-2.099201021343866e-11,-0.17711299904183062
0.09,0.892914489709219,4.36232455087863e-12,-2.308806271167363e-11,-0.17711299904170621
0.09999999999999999,0.8929144897091763,5.1502569649005345e-12,-2.5069231412988557e-11,-0.17711299904156663
0.10999999999999999,0.8929144897091296,5.959656013647814e-12,-2.693660919317331e-11,-0.177112999041412
0.11999999999999998,0.8929144897090788,6.782900760066064e-12,-2.8692447723299708e-11,-0.17711299904124275
0.12999999999999998,0.8929144897090242,7.613184648258756e-12,-3.033883214098587e-11,-0.17711299904105923
0.13999999999999999,0.8929144897089657,8.444460037508899e-12,-3.187794472836458e-11,-0.17711299904086186
0.15,0.8929144897089035,9.27136044211284e-12,-3.33122002205144e-11,-0.177112999040651
0.16,0.8929144897088377,1.0089147315703743e-11,-3.4644519891768866e-11,-0.17711299904042735
0.17,0.8929144897087685,1.0893674271232268e-11,-3.58771554131998e-11,-0.17711299904019132
0.18000000000000002,0.8929144897086957,1.1681311309091356e-11,-3.7013548476183544e-11,-0.17711299903994354
0.19000000000000003,0.8929144897086198,1.2448932964402283e-11,-3.8056273410358443e-11,-0.17711299903968458
0.20000000000000004,0.8929144897085406,1.3193834074383819e-11,-3.900832087899708e-11,-0.17711299903941502
0.21000000000000005,0.8929144897084583,1.3913724966979425e-11,-3.98727717509928e-11,-0.1771129990391355
0.22000000000000006,0.8929144897083731,1.460668563497343e-11,-4.0652765875837105e-11,-0.17711299903884656
0.23000000000000007,0.892914489708285,1.5271122945410934e-11,-4.135152636974837e-11,-0.17711299903854896
0.24000000000000007,0.8929144897081942,1.5905753338215283e-11,-4.197193634314367e-11,-0.1771129990382432
0.25000000000000006,0.8929144897081005,1.6509570945459363e-11,-4.251721544279441e-11,-0.17711299903792999
0.26000000000000006,0.8929144897080045,1.708181669013843e-11,-4.2990454945934786e-11,-0.17711299903760985
0.2700000000000001,0.8929144897079059,1.7621951821717138e-11,-4.339459000468615e-11,-0.17711299903728345
0.2800000000000001,0.8929144897078047,1.8129650034403974e-11,-4.373298945203885e-11,-0.17711299903695135
0.2900000000000001,0.8929144897077013,1.8604760030193224e-11,-4.400828659822942e-11,-0.17711299903661415
0.3000000000000001,0.8929144897075958,1.904729329479741e-11,-4.422364210943108e-11,-0.17711299903627237
0.3100000000000001,0.8929144897074881,1.9457399259484553e-11,-4.4381845420993216e-11,-0.17711299903592664
0.3200000000000001,0.8929144897073784,1.9835368782202448e-11,-4.448602944351343e-11,-0.17711299903557742
0.3300000000000001,0.8929144897072668,2.018159853731784e-11,-4.453848748142697e-11,-0.1771129990352253
0.34000000000000014,0.8929144897071533,2.0496586367777035e-11,-4.454258836772418e-11,-0.17711299903487077
0.35000000000000014,0.8929144897070378,2.0780918565326384e-11,-4.4500403362235375e-11,-0.17711299903451433
0.36000000000000015,0.8929144897069209,2.1035264122111855e-11,-4.441497170049047e-11,-0.17711299903415645
0.37000000000000016,0.892914489706802,2.1260343440050053e-11,-4.428840974513015e-11,-0.1771129990337975
0.38000000000000017,0.8929144897066816,2.1456939759198176e-11,-4.4123413256436095e-11,-0.17711299903343805
0.3900000000000002,0.8929144897065597,2.1625882247314435e-11,-4.392240737782771e-11,-0.17711299903307842
0.4000000000000002,0.8929144897064363,2.176803129895806e-11,-4.3687675005399385e-11,-0.1771129990327191
0.4100000000000002,0.8929144897063115,2.188429852520243e-11,-4.342159964920711e-11,-0.17711299903236044
0.4200000000000002,0.8929144897061853,2.1975599850263977e-11,-4.3125902154939055e-11,-0.17711299903200275
0.4300000000000002,0.8929144897060578,2.2042877087946294e-11,-4.2802861949242654e-11,-0.1771129990316464
0.4400000000000002,0.8929144897059291,2.2087081306355358e-11,-4.2454640497568974e-11,-0.17711299903129174
0.45000000000000023,0.8929144897057993,2.2109175913228706e-11,-4.208274007044821e-11,-0.17711299903093905
0.46000000000000024,0.8929144897056682,2.2110120704004023e-11,-4.1689617036322346e-11,-0.17711299903058864
0.47000000000000025,0.892914489705536,2.2090884079961367e-11,-4.127644059881419e-11,-0.17711299903024072
0.48000000000000026,0.8929144897054029,2.2052418511318598e-11,-4.0845063442596086e-11,-0.17711299902989558
0.49000000000000027,0.8929144897052687,2.199567440035068e-11,-4.039732784399952e-11,-0.17711299902955346
0.5000000000000002,0.8929144897051334,2.1921587244611206e-11,-3.993470137908517e-11,-0.17711299902921465
0.5100000000000002,0.8929144897049974,2.183109632345241e-11,-3.9458464273778304e-11,-0.17711299902887925
0.5200000000000002,0.8929144897048604,2.1725101679464597e-11,-3.897020900422987e-11,-0.17711299902854757
0.5300000000000002,0.8929144897047225,2.160449922801774e-11,-3.8471292124198087e-11,-0.1771129990282197
0.5400000000000003,0.8929144897045838,2.147016356598118e-11,-3.796291059288137e-11,-0.1771129990278958
0.5500000000000003,0.8929144897044442,2.13229489123821e-11,-3.744613299994093e-11,-0.17711299902757602
0.5600000000000003,0.8929144897043039,2.1163683451230395e-11,-3.6922517127058185e-11,-0.17711299902726055
0.5700000000000003,0.892914489704163,2.0993186222320342e-11,-3.63928748248199e-11,-0.17711299902694952
0.5800000000000003,0.8929144897040212,2.081223954388976e-11,-3.585822264118299e-11,-0.177112999026643
0.5900000000000003,0.8929144897038788,2.0621607215725533e-11,-3.5319542429634865e-11,-0.1771129990263411
0.6000000000000003,0.8929144897037355,2.0422022352280658e-11,-3.4777746654723884e-11,-0.17711299902604388
0.6100000000000003,0.8929144897035919,2.0214203864947544e-11,-3.4233945539474675e-11,-0.17711299902575148
0.6200000000000003,0.8929144897034473,1.999883320729729e-11,-3.368881562604287e-11,-0.17711299902546393
0.6300000000000003,0.8929144897033023,1.9776579759430366e-11,-3.314289120925906e-11,-0.1771129990251813
0.6400000000000003,0.8929144897031568,1.9548075809111705e-11,-3.259701189528563e-11,-0.17711299902490357
0.6500000000000004,0.8929144897030106,1.9313921482644178e-11,-3.205194096245201e-11,-0.17711299902463087
0.6600000000000004,0.8929144897028639,1.9074710568956387e-11,-3.150818148056622e-11,-0.17711299902436323
0.6700000000000004,0.8929144897027167,1.8831002084794606e-11,-3.096656264744979e-11,-0.17711299902410063
0.6800000000000004,0.8929144897025688,1.8583336803123288e-11,-3.042735854941192e-11,-0.17711299902384312
0.6900000000000004,0.8929144897024206,1.83322221410654e-11,-2.9891256136949096e-11,-0.17711299902359068
0.7000000000000004,0.8929144897022718,1.807814419629102e-11,-2.9358480924113195e-11,-0.17711299902334332
0.7100000000000004,0.8929144897021227,1.782156452418489e-11,-2.8829726800294608e-11,-0.17711299902310104
0.7200000000000004,0.892914489701973,1.7562927053365766e-11,-2.830521581009826e-11,-0.17711299902286382
0.7300000000000004,0.8929144897018227,1.730264766511627e-11,-2.7785322653794964e-11,-0.17711299902263167
0.7400000000000004,0.8929144897016721,1.704112072935117e-11,-2.7270418562208576e-11,-0.17711299902240454
0.7500000000000004,0.892914489701521,1.6778717314421162e-11,-2.6760961502336755e-11,-0.17711299902218244
0.7600000000000005,0.8929144897013693,1.6515789558767823e-11,-2.6256819635195328e-11,-0.17711299902196526
0.7700000000000005,0.8929144897012175,1.6252669013386937e-11,-2.5758489091698422e-11,-0.17711299902175306
0.7800000000000005,0.8929144897010651,1.5989671437973033e-11,-2.5266302938753427e-11,-0.17711299902154579
0.7900000000000005,0.8929144897009124,1.5727088594365824e-11,-2.478020913465606e-11,-0.17711299902134334
0.8000000000000005,0.8929144897007593,1.5465190232061028e-11,-2.430035339617831e-11,-0.17711299902114572
0.8100000000000005,0.8929144897006057,1.5204235399891276e-11,-2.3827211037552587e-11,-0.1771129990209529
0.8200000000000005,0.8929144897004517,1.4944469906628538e-11,-2.3360868794952694e-11,-0.1771129990207648
0.8300000000000005,0.8929144897002973,1.4686115118646864e-11,-2.290129197390911e-11,-0.17711299902058134
0.8400000000000005,0.8929144897001426,1.4429381375288067e-11,-2.244846669663403e-11,-0.17711299902040248
0.8500000000000005,0.8929144896999875,1.4174455360248687e-11,-2.2002594191050662e-11,-0.1771129990202282
0.8600000000000005,0.8929144896998321,1.3921510979222773e-11,-2.1563723029416337e-11,-0.1771129990200584
0.8700000000000006,0.8929144896996762,1.3670720156785812e-11,-2.113195035624571e-11,-0.177112999019893
0.8800000000000006,0.8929144896995201,1.3422224348423037e-11,-2.0706988207441768e-11,-0.177112999019732
0.8900000000000006,0.8929144896993637,1.3176161913735954e-11,-2.0289429858433294e-11,-0.17711299901957522
0.9000000000000006,0.8929144896992068,1.2932656771311229e-11,-1.987888673116167e-11,-0.17711299901942276
0.9100000000000006,0.8929144896990497,1.2691825280968507e-11,-1.9475410867331178e-11,-0.17711299901927446
0.9200000000000006,0.8929144896988922,1.2453770829861603e-11,-1.9079106350350372e-11,-0.17711299901913027
0.9300000000000006,0.8929144896987343,1.2218580593672678e-11,-1.8689889913492408e-11,-0.1771129990189901
0.9400000000000006,0.8929144896985762,1.19863402330654e-11,-1.8307619309432255e-11,-0.1771129990188539
0.9500000000000006,0.8929144896984178,1.1757117254299759e-11,-1.7932301477063817e-11,-0.1771129990187216
0.9600000000000006,0.8929144896982589,1.1530973288256369e-11,-1.7564040499795652e-11,-0.17711299901859318
0.9700000000000006,0.8929144896980997,1.1307968008718929e-11,-1.7202652496939308e-11,-0.1771129990184685
0.9800000000000006,0.8929144896979402,1.1088145751151825e-11,-1.684809583513136e-11,-0.17711299901834748
0.9900000000000007,0.8929144896977804,1.0871548475415458e-11,-1.650024561428154e-11,-0.17711299901823013
1.0000000000000007,0.8929144896976202,1.0658199877929065e-11,-1.6159244081714874e-11,-0.17711299901811633
1.0100000000000007,0.8929144896974597,1.0448134025321403e-11,-1.5824716537160555e-11,-0.17711299901800603
1.0200000000000007,0.892914489697299,1.0241367945703435e-11,-1.5496687266747244e-11,-0.17711299901789915
1.0300000000000007,0.892914489697138,1.0037904312597535e-11,-1.517509728987676e-11,-0.1771129990177956
1.0400000000000007,0.8929144896969766,9.837758359297043e-12,-1.485987027871616e-11,-0.1771129990176954
1.0500000000000007,0.8929144896968151,9.64092775706912e-12,-1.4550732146956236e-11,-0.17711299901759833
1.0600000000000007,0.8929144896966532,9.447407596029564e-12,-1.4247932694777532e-11,-0.17711299901750444
1.0700000000000007,0.8929144896964909,9.257187301071468e-12,-1.3951124977484852e-11,-0.17711299901741367
1.0800000000000007,0.8929144896963285,9.07026150580408e-12,-1.3660253483926965e-11,-0.17711299901732588
1.0900000000000007,0.8929144896961656,8.886614748492544e-12,-1.3375588830966123e-11,-0.17711299901724112
1.1000000000000008,0.8929144896960025,8.706232724720223e-12,-1.3096253248523482e-11,-0.17711299901715924
1.1100000000000008,0.8929144896958391,8.529084998826102e-12,-1.2822767153641834e-11,-0.17711299901708016
1.1200000000000008,0.8929144896956754,8.355149025928078e-12,-1.255472115158085e-11,-0.17711299901700386
1.1300000000000008,0.8929144896955113,8.184388479412965e-12,-1.2292250550771655e-11,-0.17711299901693034
1.1400000000000008,0.8929144896953473,8.016777542042104e-12,-1.2035095142692853e-11,-0.17711299901685942
1.1500000000000008,0.8929144896951828,7.85229264336663e-12,-1.1783116149466366e-11,-0.17711299901679112
1.1600000000000008,0.8929144896950181,7.690882945798156e-12,-1.1536226834918395e-11,-0.1771129990167253
1.1700000000000008,0.892914489694853,7.532519512426087e-12,-1.1294482710200171e-11,-0.177112999016662
1.1800000000000008,0.8929144896946877,7.377163491414538e-12,-1.1057689486282385e-11,-0.17711299901660116
1.1900000000000008,0.892914489694522,7.224773712205222e-12,-1.0825687568605247e-11,-0.17711299901654268
1.2000000000000008,0.8929144896943562,7.0753092516996765e-12,-1.0598327770949822e-11,-0.1771129990164865
1.2100000000000009,0.89291448969419,6.9287288407090664e-12,-1.0375665604467343e-11,-0.17711299901643265
1.2200000000000009,0.8929144896940234,6.784987572982759e-12,-1.015752412736326e-11,-0.17711299901638097
1.2300000000000009,0.8929144896938569,6.644041972348004e-12,-9.94380966456987e-12,-0.17711299901633143
1.2400000000000009,0.8929144896936899,6.505850319465672e-12,-9.73444935770118e-12,-0.17711299901628405
1.2500000000000009,0.8929144896935226,6.37035974897342e-12,-9.52924197883398e-12,-0.17711299901623873
1.260000000000001,0.8929144896933552,6.237533051774276e-12,-9.328478961512232e-12,-0.17711299901619543
1.270000000000001,0.8929144896931874,6.10731767829917e-12,-9.13152539694373e-12,-0.17711299901615413
1.280000000000001,0.8929144896930195,5.979676549399991e-12,-8.938617207521204e-12,-0.17711299901611469
1.290000000000001,0.8929144896928513,5.854550358434597e-12,-8.749560104215348e-12,-0.17711299901607716
1.300000000000001,0.8929144896926827,5.731897318822846e-12,-8.564305514768833e-12,-0.17711299901604144
1.310000000000001,0.892914489692514,5.6116723063670674e-12,-8.382881194757275e-12,-0.17711299901600755
1.320000000000001,0.8929144896923451,5.493835177938678e-12,-8.20481876884216e-12,-0.17711299901597538
1.330000000000001,0.892914489692176,5.378330214604722e-12,-8.030399262226595e-12,-0.1771129990159449
1.340000000000001,0.8929144896920065,5.2651076350165286e-12,-7.859435324775177e-12,-0.17711299901591612
1.350000000000001,0.892914489691837,5.154128267941764e-12,-7.69170491188298e-12,-0.17711299901588895
1.360000000000001,0.8929144896916671,5.0453408198490325e-12,-7.527214962443907e-12,-0.17711299901586336
1.370000000000001,0.892914489691497,4.938706894115087e-12,-7.365923843094535e-12,-0.17711299901583927
1.380000000000001,0.8929144896913266,4.8341712008398105e-12,-7.207963392819039e-12,-0.17711299901581679
1.390000000000001,0.892914489691156,4.731703331804681e-12,-7.0528756446197605e-12,-0.17711299901579577
1.400000000000001,0.8929144896909852,4.631247603668326e-12,-6.901094279365694e-12,-0.1771129990157762
1.410000000000001,0.8929144896908142,4.532772074363012e-12,-6.751908060431688e-12,-0.17711299901575805
1.420000000000001,0.8929144896906429,4.436229416963707e-12,-6.6056674019598915e-12,-0.1771129990157413
1.430000000000001,0.8929144896904716,4.341574479109736e-12,-6.462167606580138e-12,-0.17711299901572577
1.440000000000001,0.8929144896903001,4.248759633734955e-12,-6.321200507475311e-12,-0.1771129990157116
1.450000000000001,0.8929144896901282,4.157749716286726e-12,-6.182936107546055e-12,-0.17711299901569874
1.460000000000001,0.8929144896899561,4.068503314238785e-12,-6.047346651216756e-12,-0.1771129990156871
1.470000000000001,0.8929144896897838,3.980981745843987e-12,-5.914296830056287e-12,-0.1771129990156767
1.480000000000001,0.8929144896896113,3.895147785918296e-12,-5.7838213385341675e-12,-0.17711299901566754
1.490000000000001,0.8929144896894385,3.810972188468536e-12,-5.655653029235097e-12,-0.1771129990156595
1.500000000000001,0.8929144896892656,3.728407597008528e-12,-5.529795371606028e-12,-0.17711299901565258
1.5100000000000011,0.8929144896890925,3.647418389477534e-12,-5.406109587768881e-12,-0.17711299901564675
1.5200000000000011,0.8929144896889193,3.5679644633912013e-12,-5.28459914717061e-12,-0.177112999015642
1.5300000000000011,0.8929144896887458,3.4900120213604614e-12,-5.1656352806350725e-12,-0.17711299901563834
1.5400000000000011,0.8929144896885721,3.4135312694763038e-12,-5.048475526514551e-12,-0.1771129990156357
1.5500000000000012,0.8929144896883983,3.338484840869626e-12,-4.933459890610337e-12,-0.17711299901563407
1.5600000000000012,0.8929144896882243,3.264840923878081e-12,-4.820491228407775e-12,-0.1771129990156334
1.5700000000000012,0.8929144896880502,3.192567289272539e-12,-4.709333617514133e-12,-0.17711299901563368
1.5800000000000012,0.8929144896878758,3.1216215452908986e-12,-4.600049507974546e-12,-0.17711299901563485
1.5900000000000012,0.8929144896877012,3.0519822409188677e-12,-4.492947680567738e-12,-0.17711299901563704
1.6000000000000012,0.8929144896875264,2.983623088754575e-12,-4.387719354514985e-12,-0.1771129990156401
1.6100000000000012,0.8929144896873515,2.916516915496279e-12,-4.284034932355851e-12,-0.177112999015644
1.6200000000000012,0.8929144896871763,2.8506257286750365e-12,-4.1823697283227546e-12,-0.17711299901564875
1.6300000000000012,0.892914489687001,2.7859281971258925e-12,-4.082349042144884e-12,-0.1771129990156544
1.6400000000000012,0.8929144896868256,2.7223993338046815e-12,-3.9840145071856625e-12,-0.17711299901566074
1.6500000000000012,0.8929144896866501,2.6600048522225317e-12,-3.8873869401268024e-12,-0.17711299901566793
1.6600000000000013,0.8929144896864744,2.598716374412334e-12,-3.792206132446907e-12,-0.1771129990156759
1.6700000000000013,0.8929144896862985,2.5385126235170564e-12,-3.698402695206937e-12,-0.1771129990156846
1.6800000000000013,0.8929144896861225,2.4793641595759053e-12,-3.606254184163049e-12,-0.17711299901569402
1.6900000000000013,0.8929144896859462,2.421247647166089e-12,-3.5157189659518195e-12,-0.17711299901570418
1.7000000000000013,0.8929144896857699,2.3641388789560905e-12,-3.4265645876274675e-12,-0.1771129990157151
1.7100000000000013,0.8929144896855933,2.3080184597631853e-12,-3.3388257436595126e-12,-0.1771129990157266
1.7200000000000013,0.8929144896854168,2.252859143439334e-12,-3.2525718229869938e-12,-0.17711299901573882
1.7300000000000013,0.89291448968524,2.1986374955353126e-12,-3.1674628198086197e-12,-0.17711299901575167
1.7400000000000013,0.892914489685063,2.1453347994868714e-12,-3.083741595411027e-12,-0.17711299901576516
1.7500000000000013,0.892914489684886,2.09292397248175e-12,-3.001304066385657e-12,-0.1771129990157793
1.7600000000000013,0.8929144896847087,2.041390873220024e-12,-2.920306357845348e-12,-0.17711299901579408
1.7700000000000014,0.8929144896845312,1.990723160265343e-12,-2.8404709140339435e-12,-0.1771129990158094
1.7800000000000014,0.8929144896843537,1.940887517440683e-12,-2.7620197795563683e-12,-0.17711299901582533
1.7900000000000014,0.8929144896841761,1.891870805135687e-12,-2.6843041678326074e-12,-0.17711299901584182
1.8000000000000014,0.8929144896839983,1.8436506689134363e-12,-2.6080873571920904e-12,-0.17711299901585884
1.8100000000000014,0.8929144896838204,1.7962148757965215e-12,-2.5331611808177e-12,-0.17711299901587646
1.8200000000000014,0.8929144896836423,1.7495501122818588e-12,-2.4589393021745565e-12,-0.17711299901589456
1.8300000000000014,0.8929144896834643,1.7036308026170146e-12,-2.386209285720753e-12,-0.17711299901591318
1.8400000000000014,0.892914489683286,1.6584419527684445e-12,-2.3142668337250427e-12,-0.1771129990159323
1.8500000000000014,0.8929144896831076,1.6139675057626816e-12,-2.243549096503372e-12,-0.17711299901595193
1.8600000000000014,0.8929144896829292,1.5701906250271507e-12,-2.173570351482468e-12,-0.17711299901597202
1.8700000000000014,0.8929144896827507,1.5270952097905656e-12,-2.1047226461679003e-12,-0.17711299901599256
1.8800000000000014,0.8929144896825719,1.4846633937208514e-12,-2.0369955722188138e-12,-0.1771129990160136
1.8900000000000015,0.8929144896823932,1.4428883724684444e-12,-1.9700144293643973e-12,-0.17711299901603506
1.9000000000000015,0.8929144896822143,1.401745297856916e-12,-1.9040255483382396e-12,-0.177112999016057
1.9100000000000015,0.8929144896820355,1.3612250409171805e-12,-1.838928315178734e-12,-0.17711299901607933
1.9200000000000015,0.8929144896818564,1.3213136255596655e-12,-1.774816404953583e-12,-0.1771129990161021
1.9300000000000015,0.8929144896816772,1.2820019569042222e-12,-1.7115545092316609e-12,-0.1771129990161253
1.9400000000000015,0.892914489681498,1.2432726096872688e-12,-1.6490558918391685e-12,-0.17711299901614883
1.9500000000000015,0.8929144896813187,1.205112814029637e-12,-1.5876432113426375e-12,-0.1771129990161728
1.9600000000000015,0.8929144896811393,1.1675115796495536e-12,-1.5268862563200258e-12,-0.17711299901619718
