time,v,ω,p,φ
0.0,1.0129905544336824,0.0,2.337356369139037,0.09364790980239814
0.01,1.012990554433682,1.9934098815500758e-14,2.3373563691368835,0.09364790980239814
0.02,1.01299055443368,7.64878918856967e-14,2.337356369134776,0.09364790980239857
0.03,1.0129905544336768,1.652726792066361e-13,2.3373563691327264,0.09364790980239973
0.04,1.0129905544336724,2.8212957988664604e-13,2.3373563691307404,0.09364790980240192
0.05,1.0129905544336666,4.2305384781398434e-13,2.3373563691288197,0.09364790980240542
0.060000000000000005,1.0129905544336595,5.84432805185094e-13,2.3373563691269665,0.09364790980241045
0.07,1.0129905544336517,7.633539903128744e-13,2.3373563691251817,0.09364790980241715
0.08,1.0129905544336426,9.565966481163016e-13,2.33735636912346,0.0936479098024257
0.09,1.0129905544336328,1.1624468791656359e-12,2.3373563691218,0.09364790980243626
0.09999999999999999,1.012990554433622,1.3786993367125243e-12,2.3373563691201973,0.09364790980244891
0.10999999999999999,1.01299055443361,1.6039556200685338e-12,2.3373563691186483,0.09364790980246382
0.11999999999999998,1.0129905544335973,1.8376173546963883e-12,2.33735636911715,0.093647909802481
0.12999999999999998,1.0129905544335838,2.078587917316967e-12,2.3373563691156978,0.09364790980250055
0.13999999999999999,1.0129905544335693,2.326410157669951e-12,2.337356369114287,0.09364790980252256
0.15,1.012990554433554,2.581267217541768e-12,2.337356369112914,0.09364790980254709
0.16,1.0129905544335385,2.8433030449975355e-12,2.337356369111569,0.09364790980257418
0.17,1.012990554433522,3.113186019489113e-12,2.3373563691102412,0.09364790980260393
0.18000000000000002,1.0129905544335052,3.392105624923537e-12,2.3373563691089156,0.09364790980263642
0.19000000000000003,1.0129905544334878,3.68239807160223e-12,2.3373563691075647,0.09364790980267179
0.20000000000000004,1.01299055443347,3.987546388518776e-12,2.3373563691061543,0.0936479098027101
0.21000000000000005,1.0129905544334517,4.313089594492131e-12,2.337356369104631,0.09364790980275157
0.22000000000000006,1.012990554433433,4.6671046910544295e-12,2.3373563691029338,0.09364790980279644
0.23000000000000007,1.0129905544334143,5.060631154930564e-12,2.3373563691009758,0.09364790980284506
0.24000000000000007,1.0129905544333953,5.5087737506089426e-12,2.3373563690986474,0.09364790980289786
0.25000000000000006,1.0129905544333762,6.031324069444489e-12,2.3373563690958177,0.0936479098029555
0.26000000000000006,1.0129905544333573,6.654302029653008e-12,2.3373563690923267,0.09364790980301883
0.2700000000000001,1.0129905544333386,7.410238999031445e-12,2.337356369087992,0.09364790980308903
0.2800000000000001,1.0129905544333204,8.338991428512273e-12,2.3373563690825985,0.0936479098031676
0.2900000000000001,1.012990554433303,9.489599107135968e-12,2.337356369075908,0.09364790980325652
0.3000000000000001,1.0129905544332864,1.0919858334759126e-11,2.3373563690676527,0.09364790980335831
0.3100000000000001,1.0129905544332714,1.269780155183535e-11,2.3373563690575434,0.09364790980347606
0.3200000000000001,1.0129905544332578,1.4901907419987786e-11,2.337356369045257,0.09364790980361366
0.3300000000000001,1.0129905544332463,1.762216671647141e-11,2.337356369030446,0.09364790980377584
0.34000000000000014,1.0129905544332378,2.096090758490657e-11,2.3373563690127366,0.0936479098039682
0.35000000000000014,1.0129905544332327,2.5032687281310326e-11,2.3373563689917134,0.0936479098041975
0.36000000000000015,1.0129905544332316,2.996638258786758e-11,2.3373563689669346,0.09364790980447171
0.37000000000000016,1.0129905544332352,3.5905560262746947e-11,2.3373563689379115,0.09364790980480019
0.38000000000000017,1.012990554433245,4.3010112166945574e-11,2.337356368904119,0.09364790980519372
0.3900000000000002,1.012990554433262,5.1456458348021896e-11,2.3373563688649774,0.09364790980566483
0.4000000000000002,1.0129905544332871,6.144062645962842e-11,2.3373563688198535,0.09364790980622793
0.4100000000000002,1.0129905544333222,7.317922509024916e-11,2.337356368768055,0.09364790980689944
0.4200000000000002,1.0129905544333688,8.691151824812722e-11,2.3373563687088255,0.09364790980769813
0.4300000000000002,1.0129905544334288,1.0290107266523352e-10,2.337356368641343,0.0936479098086452
0.4400000000000002,1.0129905544335043,1.214381593099677e-10,2.3373563685647145,0.09364790980976465
0.45000000000000023,1.012990554433598,1.4284192091990106e-10,2.3373563684779732,0.09364790981108352
0.46000000000000024,1.012990554433712,1.674615557404313e-10,2.337356368380081,0.09364790981263223
0.47000000000000025,1.0129905544338502,1.956792180445282e-10,2.337356368269927,0.09364790981444478
0.48000000000000026,1.0129905544340152,2.2791116400969628e-10,2.337356368146329,0.09364790981655924
0.49000000000000027,1.0129905544342117,2.646096658044869e-10,2.3373563680080376,0.09364790981901791
0.5000000000000002,1.0129905544344435,3.0626405999893043e-10,2.337356367853734,0.09364790982186792
0.5100000000000002,1.0129905544347155,3.534026320689092e-10,2.337356367682034,0.09364790982516144
0.5200000000000002,1.0129905544350326,4.065935610100658e-10,2.337356367491493,0.09364790982895614
0.5300000000000002,1.0129905544354008,4.664456438354735e-10,2.3373563672806092,0.09364790983331554
0.5400000000000003,1.0129905544358264,5.336098146129517e-10,2.337356367047817,0.09364790983830945
0.5500000000000003,1.0129905544363167,6.087787862216483e-10,2.3373563667915005,0.0936479098440144
0.5600000000000003,1.0129905544368796,6.926890484286511e-10,2.337356366509979,0.09364790985051412
0.5700000000000003,1.012990554437523,7.861209354768234e-10,2.337356366201517,0.09364790985789989
0.5800000000000003,1.0129905544382563,8.899005620869173e-10,2.3373563658643177,0.09364790986627103
0.5900000000000003,1.0129905544390896,1.004900025331553e-9,2.337356365496527,0.09364790987573529
0.6000000000000003,1.012990554440034,1.1320386678862258e-9,2.3373563650962255,0.09364790988640949
0.6100000000000003,1.0129905544411013,1.2722841079657182e-9,2.33735636466143,0.09364790989841977
0.6200000000000003,1.0129905544423043,1.4266537548395997e-9,2.3373563641900943,0.09364790991190226
0.6300000000000003,1.0129905544436575,1.5962161888898542e-9,2.337356363680104,0.09364790992700346
0.6400000000000003,1.0129905544451752,1.7820918273676028e-9,2.33735636312928,0.09364790994388092
0.6500000000000004,1.0129905544468738,1.9854549324522537e-9,2.337356362535382,0.09364790996270357
0.6600000000000004,1.0129905544487712,2.2075347099147258e-9,2.3373563618961066,0.09364790998365242
0.6700000000000004,1.0129905544508866,2.449615549086264e-9,2.337356361209095,0.09364791000692096
0.6800000000000004,1.0129905544532396,2.7130381260421357e-9,2.3373563604719294,0.09364791003271586
0.6900000000000004,1.0129905544558526,2.999200659517876e-9,2.3373563596821487,0.0936479100612575
0.7000000000000004,1.0129905544587487,3.309558859536844e-9,2.3373563588372446,0.09364791009278045
0.7100000000000004,1.0129905544619526,3.6456262404864146e-9,2.3373563579346746,0.09364791012753432
0.7200000000000004,1.0129905544654911,4.008974605717821e-9,2.3373563569718616,0.09364791016578389
0.7300000000000004,1.012990554469393,4.401233206145627e-9,2.3373563559462047,0.09364791020781013
0.7400000000000004,1.0129905544736881,4.824088492121201e-9,2.3373563548550833,0.09364791025391052
0.7500000000000004,1.0129905544784095,5.279284039377938e-9,2.337356353695859,0.0936479103043997
0.7600000000000005,1.012990554483591,5.768619741651289e-9,2.337356352465879,0.09364791035961004
0.7700000000000005,1.0129905544892697,6.293951351690638e-9,2.337356351162489,0.09364791041989215
0.7800000000000005,1.0129905544954838,6.857189916558941e-9,2.3373563497830214,0.09364791048561547
0.7900000000000005,1.0129905545022753,7.460300819440707e-9,2.3373563483248128,0.09364791055716888
0.8000000000000005,1.0129905545096873,8.105303471801907e-9,2.337356346785199,0.09364791063496111
0.8100000000000005,1.0129905545177658,8.794270758461057e-9,2.3373563451615125,0.09364791071942145
0.8200000000000005,1.0129905545265598,9.529328534452813e-9,2.3373563434510927,0.0936479108110001
0.8300000000000005,1.0129905545361204,1.0312655275806643e-8,2.3373563416512866,0.09364791091016889
0.8400000000000005,1.0129905545465019,1.1146481001958736e-8,2.337356339759452,0.09364791101742151
0.8500000000000005,1.0129905545577615,1.2033087668007474e-8,2.3373563377729547,0.09364791113327442
0.8600000000000005,1.012990554569959,1.2974807610107373e-8,2.3373563356891784,0.09364791125826699
0.8700000000000006,1.0129905545831577,1.3974023668995538e-8,2.3373563335055363,0.09364791139296223
0.8800000000000006,1.0129905545974245,1.5033167561125903e-8,2.3373563312194614,0.0936479115379472
0.8900000000000006,1.0129905546128293,1.615471925564937e-8,2.337356328828421,0.09364791169383356
0.9000000000000006,1.0129905546294449,1.7341206227621423e-8,2.3373563263299224,0.09364791186125802
0.9100000000000006,1.012990554647348,1.8595202052951408e-8,2.3373563237215125,0.09364791204088271
0.9200000000000006,1.0129905546666194,1.9919324964322038e-8,2.3373563210007973,0.09364791223339582
0.9300000000000006,1.012990554687343,2.131623646938826e-8,2.337356318165432,0.09364791243951184
0.9400000000000006,1.0129905547096067,2.2788639644760428e-8,2.33735631521314,0.09364791265997217
0.9500000000000006,1.0129905547335027,2.433927751079777e-8,2.337356312141712,0.09364791289554543
0.9600000000000006,1.0129905547591274,2.597093101070707e-8,2.3373563089490164,0.09364791314702779
0.9700000000000006,1.0129905547865805,2.768641701810578e-8,2.3373563056329947,0.09364791341524348
0.9800000000000006,1.0129905548159666,2.948858681405564e-8,2.3373563021916697,0.09364791370104507
0.9900000000000007,1.012990554847395,3.138032457556637e-8,2.3373562986231584,0.09364791400531376
1.0000000000000007,1.0129905548809783,3.336454406246609e-8,2.337356294925662,0.09364791432895989
1.0100000000000007,1.0129905549168359,3.544418849646495e-8,2.3373562910974774,0.09364791467292276
1.0200000000000007,1.0129905549550895,3.7622226824933755e-8,2.3373562871369953,0.0936479150381716
1.0300000000000007,1.0129905549958669,3.990165398944126e-8,2.337356283042705,0.09364791542570525
1.0400000000000007,1.0129905550393008,4.228548721628775e-8,2.3373562788132003,0.09364791583655267
1.0500000000000007,1.012990555085528,4.47767658707549e-8,2.3373562744471736,0.09364791627177317
1.0600000000000007,1.012990555134692,4.73785485504774e-8,2.3373562699434336,0.09364791673245637
1.0700000000000007,1.0129905551869407,5.009391140726552e-8,2.3373562653008984,0.09364791721972272
1.0800000000000007,1.0129905552424268,5.292594668622947e-8,2.3373562605185967,0.09364791773472349
1.0900000000000007,1.012990555301309,5.587776042853679e-8,2.3373562555956777,0.09364791827864091
1.1000000000000008,1.0129905553637517,5.8952471061985956e-8,2.3373562505314207,0.09364791885268833
1.1100000000000008,1.012990555429925,6.215320668111588e-8,2.33735624532523,0.09364791945811038
1.1200000000000008,1.0129905555000043,6.548310324345705e-8,2.3373562399766366,0.09364792009618297
1.1300000000000008,1.0129905555741707,6.89453024558269e-8,2.3373562344853163,0.09364792076821342
1.1400000000000008,1.012990555652612,7.25429496318105e-8,2.3373562288510805,0.09364792147554049
1.1500000000000008,1.0129905557355212,7.627919115895576e-8,2.3373562230738867,0.0936479222195344
1.1600000000000008,1.012990555823098,8.015717215776602e-8,2.337356217153843,0.0936479230015968
1.1700000000000008,1.0129905559155479,8.418003437799099e-8,2.3373562110912074,0.09364792382316078
1.1800000000000008,1.0129905560130834,8.835091308774133e-8,2.3373562048863925,0.09364792468569086
1.1900000000000008,1.0129905561159218,9.267293583436308e-8,2.3373561985399682,0.09364792559068287
1.2000000000000008,1.0129905562242891,9.714921916041858e-8,2.337356192052665,0.09364792653966376
1.2100000000000009,1.0129905563384156,1.0178286628354249e-7,2.3373561854253717,0.09364792753419181
1.2200000000000009,1.0129905564585393,1.0657696572855875e-7,2.337356178659143,0.093647928575856
1.2300000000000009,1.0129905565849053,1.1153458807210291e-7,2.337356171755199,0.09364792966627625
1.2400000000000009,1.0129905567177648,1.1665878367268775e-7,2.3373561647149264,0.09364793080710303
1.2500000000000009,1.0129905568573758,1.2195258074125284e-7,2.3373561575398796,0.0936479320000173
1.260000000000001,1.0129905570040039,1.274189832901911e-7,2.337356150231781,0.09364793324672999
1.270000000000001,1.0129905571579199,1.3306096822203978e-7,2.337356142792523,0.09364793454898222
1.280000000000001,1.0129905573194036,1.3888148450031586e-7,2.3373561352241747,0.09364793590854449
1.290000000000001,1.012990557488741,1.448834496768383e-7,2.337356127528976,0.09364793732721677
1.300000000000001,1.0129905576662257,1.5106974795955174e-7,2.337356119709348,0.09364793880682797
1.310000000000001,1.0129905578521576,1.5744322762905309e-7,2.337356111767885,0.0936479403492357
1.320000000000001,1.0129905580468443,1.6400670011318673e-7,2.337356103707362,0.09364794195632586
1.330000000000001,1.0129905582506014,1.7076293612821793e-7,2.3373560955307395,0.09364794363001225
1.340000000000001,1.0129905584637504,1.7771466395850325e-7,2.337356087241158,0.09364794537223621
1.350000000000001,1.0129905586866212,1.8486456770519217e-7,2.3373560788419416,0.09364794718496608
1.360000000000001,1.0129905589195507,1.9221528408201246e-7,2.337356070336603,0.09364794907019688
1.370000000000001,1.0129905591628832,1.9976940055925294e-7,2.3373560617288436,0.09364795102994972
1.380000000000001,1.0129905594169704,2.0752945271333253e-7,2.3373560530225497,0.09364795306627138
1.390000000000001,1.0129905596821718,2.1549792267216297e-7,2.3373560442218038,0.09364795518123355
1.400000000000001,1.012990559958854,2.2367723489816168e-7,2.3373560353308713,0.09364795737693263
1.410000000000001,1.012990560247392,2.3206975574362364e-7,2.3373560263542132,0.09364795965548892
1.420000000000001,1.0129905605481668,2.406777899657868e-7,2.337356017296478,0.09364796201904611
1.430000000000001,1.0129905608615684,2.495035792192584e-7,2.337356008162505,0.09364796446977057
1.440000000000001,1.0129905611879932,2.5854929957497766e-7,2.3373559989573223,0.0936479670098508
1.450000000000001,1.012990561527846,2.678170586859834e-7,2.337355989686152,0.09364796964149669
1.460000000000001,1.0129905618815385,2.773088946336127e-7,2.3373559803544017,0.0936479723669389
1.470000000000001,1.01299056224949,2.870267732526502e-7,2.3373559709676677,0.09364797518842809
1.480000000000001,1.0129905626321274,2.969725855209747e-7,2.3373559615317405,0.09364797810823419
