time,bus2_v,bus3_v,bus6_v,bus8_v,bus15_v,bus2_ω,bus3_ω,bus6_ω,bus8_ω,bus15_ω,bus2_p,bus3_p,bus6_p,bus8_p,bus15_p,bus2_q,bus3_q,bus6_q,bus8_q,bus15_q,bus2_φ,bus3_φ,bus6_φ,bus8_φ,bus15_φ
12.84999999999977,0.9977828401782604,0.9065844188195971,0.8938301700064906,0.9527110546229764,0.9986736502983189,2.434880907139001e-7,4.112202551139823e-7,5.970860496762244e-7,2.1126312166011775e-6,4.262976465368184e-6,0.39948562876626914,-0.8793968750447835,-0.10624523212626849,-4.022889138055943e-6,7.330437002710244e-5,0.0036960333714658976,-0.32825062022593365,0.0882362064762663,0.04425758050748902,0.1326321205349959,-0.07057936882123765,-0.20913052653200234,-0.2739493896025627,-0.2502711997474201,-0.274074338959741
12.85999999999977,0.9977828409082585,0.9065844197667874,0.8938301700942318,0.9527110512864979,0.9986736504406745,2.4325759159631555e-7,4.1197239756293594e-7,5.986899426536111e-7,2.105930024730568e-6,4.181838840960564e-6,0.3994856310455358,-0.8793968755498217,-0.10624523360965524,-4.001748283535833e-6,7.334123385149827e-5,0.0036960276804823486,-0.32825062274116135,0.08823620451302838,0.04425757150788145,0.1326321114496753,-0.07057936638745926,-0.20913052203965696,-0.27394938148750014,-0.2502711725626821,-0.2740742967344683
12.86999999999977,0.9977828416418282,0.9065844207118744,0.8938301701856096,0.952711047977446,0.9986736505827567,2.4296696528440763e-7,4.126681977260381e-7,6.001897643128132e-7,2.098740001228299e-6,4.099399389215704e-6,0.39948563343151555,-0.8793968759528561,-0.10624523488038673,-3.979648406583075e-6,7.337668365547251e-5,0.003696022122787593,-0.32825062531725563,0.08823620250908146,0.04425756203411512,0.1326321030206445,-0.07057936395628626,-0.20913051754563133,-0.27394937336544173,-0.2502711455612289,-0.27407425532710533
12.87999999999977,0.9977828423788558,0.9065844216547129,0.8938301702807036,0.95271104469683,0.9986736507245343,2.426159241034899e-7,4.1330704341271443e-7,6.015843515926533e-7,2.0910610324231784e-6,4.015687016818736e-6,0.39948563592407926,-0.8793968762531222,-0.10624523593672883,-3.956593024080635e-6,7.341070646372377e-5,0.003696016700754215,-0.32825062795364135,0.08823620046475551,0.04425755208758616,0.13263209525163722,-0.07057936152832135,-0.20913051305097471,-0.2739493652382171,-0.2502711187505413,-0.27407421475052673
12.88999999999977,0.9977828431192258,0.9065844225951579,0.8938301703795926,0.9527110414456537,0.9986736508659757,2.422042026896656e-7,4.138883378869697e-7,6.028725717362975e-7,2.0828932332903116e-6,3.930731573500937e-6,0.39948563852304003,-0.8793968764498898,-0.10624523677701757,-3.9325861507788495e-6,7.344328988289489e-5,0.0036960114167035527,-0.3282506306497211,0.08823619838040367,0.044257541669929436,0.13263208814610045,-0.07057935910417006,-0.20913050855674314,-0.2739493571076694,-0.25027109213807025,-0.27407417501731335
12.89999999999977,0.9977828438628212,0.9065844235330646,0.8938301704823545,0.9527110382249147,0.9986736510070495,2.4173155875067646e-7,4.1441150037753207e-7,6.040533233505638e-7,2.074236950497295e-6,3.8445638432707336e-6,0.3994856412281671,-0.8793968765424652,-0.10624523739966545,-3.907632305009609e-6,7.347442211391719e-5,0.0036960062729471804,-0.3282506334048745,0.08823619625639476,0.04425753078301964,0.13263208170718882,-0.07057935668444039,-0.2091305040639988,-0.2739493489756538,-0.25027106573123353,-0.27407413613974246
12.90999999999977,0.9977828446095229,0.9065844244682879,0.8938301705890667,0.9527110350356045,0.998673651147724,2.411977733435355e-7,4.148759666641921e-7,6.051255374386639e-7,2.065092765369433e-6,3.757215534755034e-6,0.3994856440391773,-0.8793968765301925,-0.10624523780316272,-3.881736508410533e-6,7.350409196274499e-5,0.003696001271754859,-0.3282506362184513,0.08823619409311775,0.04425751942897696,0.13263207593775828,-0.07057935426974268,-0.20913049957380994,-0.27394934084403766,-0.25027103953741137,-0.2740740981297794
12.919999999999769,0.9977828453592106,0.9065844254006834,0.8938301706998057,0.9527110318787078,0.998673651287968,2.4060265132522355e-7,4.1528118976599796e-7,6.060881785118213e-7,2.0554614966055304e-6,3.6687192706497687e-6,0.3994856469557325,-0.8793968764124499,-0.10624523798607727,-3.854904293755512e-6,7.353228885558644e-5,0.0036959964153647565,-0.3282506390897796,0.0882361918909812,0.044257507610161236,0.13263207084036543,-0.0705793518606894,-0.20913049508725023,-0.27394933271469946,-0.2502710135639429,-0.27407406099906767
12.929999999999769,0.9977828461117619,0.9065844263301068,0.8938301708146473,0.9527110287552012,0.9986736514277499,2.399460221475001e-7,4.1562664027349244e-7,6.069402456009361e-7,2.0453442029729954e-6,3.579108576257449e-6,0.3994856499774455,-0.8793968761886571,-0.10624523794705808,-3.827141703053455e-6,7.355900284774369e-5,0.003695991705978143,-0.32825064201816134,0.08823618965041169,0.04425749532918177,0.132632066417258,-0.07057934945789468,-0.2091304906053986,-0.27394932458952825,-0.25027098781812207,-0.2740740247589199
12.939999999999769,0.9977828468670529,0.9065844272564141,0.8938301709336661,0.9527110256660534,0.9986736515670384,2.3922774013279006e-7,4.15911807085634e-7,6.07680773343318e-7,2.034742185805628e-6,3.488417867142619e-6,0.3994856531038741,-0.8793968758582735,-0.10624523768483729,-3.798455295214026e-6,7.358422463805969e-5,0.0036959871457589756,-0.3282506450028732,0.0882361873718593,0.04425748258889199,0.13263206267037425,-0.07057934706197443,-0.20913048612933882,-0.2739493164704229,-0.2502709623071936,-0.274073989420309
